file	sentence	probability
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"In sharp contrast,when entrepreneur founders stay through
the growth stage,the company significantly outperforms its peers
in growth and profitability.12 An entrepreneurial founder is far
more likely to surround herself with executives who are good at
discovery,or who at least understand discovery.Could Apple have
built new businesses in music (iTunes and iPod) and phones
100092 01 015-040 r1 go.qxp 5/13/11 9:56 AM Page 37
37
The DNA of Disruptive Innovators
(iPhone) on top ofan older computer business without the return
ofJobs?"	0.8654166460037231
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"For a moment,consider your company’s track record of re-
warding and promoting discovery skills.Does your company ac-
tively screen for people who have strong discovery skills?"	0.8005889058113098
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"You Can Learn to Think Different
In this chapter,we’ve tried to convince you that creativity is not a
just a genetic predisposition;it is an active endeavor.Apple’s slo-
gan “Think Different”is inspiring but incomplete.Innovators must
consistently act different to think different.We acknowledge that
genetics are at work within innovators,and that some have superior
natural ability at associational thinking.However,even iftwo indi-
viduals have the same genetic creative ability,one will be more suc-
cessful at creative problem solving ifhe or she more frequently engages
in the discovery skills we have identified.By understanding—and
engaging in—the five discovery skills,we believe that you can find
ways to more successfully develop the creative spark within your-
selfand others.Read on as we describe how to master the five dis-
covery skills in order to become a more innovative thinker."	0.8431025743484497
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"100092 01 015-040 r1 go.qxp 5/13/11 9:56 AM Page 38
38
DISRUPTIVE INNOVATION STARTS WITH YOU
Discovery and Delivery Skills Quiz:
What’s Your Profile?"	0.9379662871360779
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"1.Frequently, my ideas or perspectives diverge radically
from others’ perspectives."	0.8023116588592529
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	2.	0.8406888842582703
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	3.	0.8698344230651855
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	I regularly ask questions that challenge the status quo.	0.9546023011207581
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	4.	0.8809231519699097
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	5.	0.8585698008537292
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"New ideas often come to me when I am directly observ-
ing how people interact with products and services."	0.9584659337997437
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	6.	0.8639259338378906
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	7.	0.8806098699569702
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I often find solutions to problems by drawing on solu-
tions or ideas developed in other industries, fields, or
disciplines."	0.9692537188529968
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	8.	0.8776183724403381
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	9.	0.8407370448112488
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I frequently experiment to create new ways of doing
things."	0.9884380102157593
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	10.	0.8512315154075623
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	11.	0.8537015318870544
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I regularly talk with a diverse set of people (e.g., from
different business functions, organizations, industries,
geographies, etc.) to find and refine new ideas."	0.9101242423057556
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"100092 01 015-040 r1 go.qxp 5/13/11 9:56 AM Page 39
39
The DNA of Disruptive Innovators
12."	0.8958098888397217
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I excel at breaking down a goal or plan into the micro
tasks required to achieve it."	0.8972336649894714
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	13.	0.8997582197189331
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	14.	0.8848720788955688
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	15.	0.8562690615653992
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	16.	0.8747537136077881
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	17.	0.8658231496810913
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I frequently ask “what if” questions that provoke explo-
ration of new possibilities and frontiers."	0.9892533421516418
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	18.	0.8741114735603333
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	19.	0.8715481758117676
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I regularly observe the activities of customers, suppliers,
or other organizations to get new ideas."	0.8552043437957764
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	20.	0.8748877048492432
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	I consistently create detailed plans to get work done.	0.9857823848724365
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"To score your survey:
Add your score on the odd-numbered items."	0.7096342444419861
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"You score
very high on discovery skills if your total score is 45 or above,
high on discovery if your score is 40–45, moderate to high on
discovery if your score is between 35 and 40, moderate to low
if you score 29–34; you score low on discovery if your score is
28 or less."	0.821893036365509
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	Add your score on the even-numbered items.	0.8236172199249268
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"You score
very high on delivery skills if your total score is 45 or above,
high on delivery if your score is 40–45, moderate to high on
delivery if your score is between 35 and 40, moderate to low
(continued)
100092 01 015-040 r1 go.qxp 5/13/11 9:56 AM Page 40
40
DISRUPTIVE INNOVATION STARTS WITH YOU
if you score 29–34; you score low on delivery if your score is
28 or less."	0.7360812425613403
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 41
2
Discovery Skill #1
Associating
“Creativity is connecting things.”
—Steve Jobs,founder and CEO,
Apple Inc."	0.9375788569450378
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"I
NNOVATORS THINK DIFFERENTLY(to be grammatically
correct),but as Steve Jobs put it,they really just think
different by connecting the unconnected.Einstein once called cre-
ative thinking “combinatorial play”and saw it as “the essential fea-
ture in productive thought.”Associating—or the ability to make
surprising connections across areas ofknowledge,industries,even
geographies—is an often-taken-for-granted skill among the inno-
vators we studied.Innovators actively pursue diverse new informa-
tion and ideas through questioning,observing,networking,and
experimenting—the key catalysts for creative associations."	0.9707654714584351
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"To illustrate how associations produce innovative business
ideas, consider how Marc Benioff came up with the idea for
Salesforce.com, now a $13 billion software company."	0.9948420524597168
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Benioff’s
41
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 42
42
DISRUPTIVE INNOVATION STARTS WITH YOU
experience with technology and software began when, as a
fifteen-year-old, he built a small software company, Liberty
Software,writing computer games (like “How to Juggle”) on his
Commodore 64.As a computer science and entrepreneurship un-
dergraduate,Benioffworked summers at Apple during the build-
up and launch ofthe first Mac,learning firsthand what it meant to
work in a think-different world."	0.9788352847099304
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	After graduation,Benioff joined Oracle,then a small start-up.	0.9135502576828003
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"By the time Benioffwas twenty-five,he was leading Oracle’s entire
direct-marketing division and was beginning to see several streams
ofopportunity emerging on the Internet.“The nature ofbeing suc-
cessful with software is you always have to be looking for the next
thing, so you have to condition your mind to think that way,”
Beniofftold us.“I’ve seen a lot ofdifferent technological shifts over
the last twenty-five years,so as I was sitting at my deskat Oracle in
the late nineties and watching the emergence ofAmazon.com and
eBay ...it felt like something significant was on the horizon.”
Benioff decided it was time to think more deeply about the
changing technological landscape—and his own career.So he took
a sabbatical that started with a trip to India where he met avariety
of diverse people, including spiritual leader and humanitarian,
Mata Amritanandamayi (who helped strengthen his commitment
to doing well and doing good in business).Benioff’s next stop on
this global journey was Hawaii,where he discussed various ideas
for new businesses with an assortment of entrepreneurs and
friends.While swimming with dolphins in the Pacific Ocean,the
fundamental epiphany for Salesforce.com surfaced.He reflected:“I
asked myself‘Why aren’t all enterprise software applications built
like Amazon and eBay?"	0.9256372451782227
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Why are we still loading and upgrading soft-
ware the way that we have been doing all this time when we now
have the Internet?’And that was a fundamental breakthrough for
me,asking those questions.And that’s the genesis ofSalesforce.It’s
basically enterprise software meets Amazon.”
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 43
43
Associating
Benioff’s synthesis ofnovel inputs or association—“enterprise
software meets Amazon”—challenged the industry tradition of
selling software on CD-ROMs and engaging companies in lengthy,
customized (and expensive) installation processes,andinstead fo-
cused on delivering software as a service over the Internet.That
way,the software would be available 24/7,and companies would
avoid all the costs and shutdowns associated with ongoing,large-
scale IT system installations and upgrades.Given his substantial
experience in sales and marketing at Oracle,Beniofffelt that pro-
viding software services for managing a sales force and customer
relations carried huge potential for small and medium-sized busi-
nesses that couldn’t afford customized enterprise software.Thus,
Salesforce.com was born."	0.9725064039230347
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Benioff’s vision emerged from years of significant software
industry experience combined with countless questions,observa-
tions,explorations,and conversations that ultimately helped him
bring together things that had never been connected before.He
borrowed elements ofthe Amazon business model and built a dif-
ferent one based on a software system that companies would pay
for asthey used it,instead ofpaying for all ofthe software systems
beforethey used them (as most software providers did).It was truly
revolutionary as it launched an era of “cloud computing” that
seems obvious now,but was far from obvious then."	0.9747138619422913
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Ever the juggler with a mind hooked on “combinatorial play”
(or playing around with new associations),Benioff and his Sales-
force.com team have continued the innovation journey."	0.9849390983581543
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"He
explained that pre-Salesforce.com,his critical question was “Why
isn’t all enterprise software like Amazon?”but post-Salesforce.com,
a different question slowly took its place,“Why isn’t all enterprise
software (including Salesforce.com) like Facebook?”Benioffandhis
team hotly pursued the answer and invented Chatter,a new social
software application that has been referred to as “Facebook for busi-
nesses.”Chatter takes the best ofFacebook and Twitter and applies
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 44
44
DISRUPTIVE INNOVATION STARTS WITH YOU
it to enterprise collaboration (think ofit as “Facebook and Twitter
meet enterprise software,”just as “enterprise software met Amazon”
at Salesforce.com’s genesis)."	0.9574804306030273
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Chatter uses new ways ofsharing information such as feeds and
groups,so that without any effort,people can see what individu-
als and teams are focusing on, how projects are progressing,
andwhat deals are closing.It changes the way companies collabo-
rate on product development,customer acquisition,and content
creation by making it easy for everyone to see what everyone else
is doing.At companies using Chatter,e-mail in-boxes have shrunk
dramatically (by 43 percent at Salesforce.com) because the major-
ity ofcommunications are now status updates and feeds in Chatter."	0.9055132269859314
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"“Employees now follow accounts,and updates are automatically
broadcast to them in real-time via Chatter,”Beniofftold us.“This
is the true power of Chatter—bringing to light the most impor-
tant people and ideas that move our companies forward.Icall this
social intelligence,and it’s giving everyone access to thepeople,the
knowledge,and the insight they need to make a difference.”
Associating: What It Is
The great innovative entrepreneur Walt Disney once described his
role in the company he founded as creative catalyst."	0.9683191776275635
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"By that he
meant that while he himselfdidn’t actually do the drawings for the
wonderful animated films or build the giant Matterhorn replica
for Disneyland,he did put ideas together in ways that sparked cre-
ative insights throughout the company.One day,a little boy was
curious about Disney’s job,and Disney vividly recalled the con-
versation:“I was stumped one day when a little boy asked,‘Do you
draw Mickey Mouse?’ I had to admit I do not draw any more."	0.9702251553535461
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"‘Then you think up all the jokes and ideas?’‘No,’I said,‘I don’t do
that.’Finally,he looked at me and said,‘Mr.Disney,just what do
you do?’‘Well,’I said,‘I think of myself as a little bee.I go from
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 45
45
Associating
one area of the studio to another and gather pollen and sort of
stimulate everybody.’I guess that’s the job I do.”1Not only did Dis-
ney spark others’ideas,he sparked his own as well by putting him-
selfat the intersection ofothers’experiences.Over time,Disney’s
associational insights—including a string of industry firsts such
as joining animation with full-length movies andputting themes
into amusement parks—changed the face ofentertainment."	0.980842649936676
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"They cross-
pollinate ideas in their own heads and in others."	0.9658970236778259
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"They connect
wildly different ideas,objects,services,technologies,and disci-
plines to dish up new and unusual innovations.“Creativity is con-
necting things,”as Steve Jobs once put it.He continued,“When
you ask creative people how they did something,they feel a little
guilty because they didn’t really do it,they just saw something..."	0.9249690771102905
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"they were able to connect experiences they’ve had and synthesize
new things.”2 This is how innovators think different,or what we
call associating,3 a cognitive skill at the core of the innovator’s
DNA.In this chapter,we look more deeply into the workings of
associational thinking and offer some techniques for developing
this cognitive ability."	0.7517092823982239
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Associating: Where It Happens
Innovative ideas flourish at the intersection ofdiverse experience,
whether it be others’or our own.Throughout history,great ideas
have emerged from these crossroads of culture and experience."	0.9811946749687195
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Much like the twelve major streets of traffic converging on the
accident-prone circular road surrounding the Arc de Triomphe in
Paris, the more diverse our crossroads of experience, the more
likely a serendipitous synthesis of the surprising will occur.Put
simply, innovators intentionally maneuver themselves into the
intersection, where diverse experiences flourish and foster the
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 46
46
DISRUPTIVE INNOVATION STARTS WITH YOU
discovery of new insights.As we mentioned in chapter 1,Frans
Johansson coined the term “Medici effect”4to describe the spark
that occurs in a geographic space or market space where a combi-
nation of novel ideas coalesce into something quite surprising."	0.7500008344650269
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Islamic explorers traveled to the edges of the known world and
beyond.Mecca served not only as a religious center,but also as a
key intersection for multinational merchant traders coming from
the far western regions of the Mediterranean to the far eastern
reaches of India."	0.8494762182235718
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"This Islamic renaissance produced significant
innovations,many ofwhich are relevant today,including the un-
derlying principles and ingredients oflipstick,suntan lotion,ther-
mometers, ethanol, underarm deodorant, tooth bleaching,
torpedoes,fireproofclothing,and charitable trusts.5
The Medici effect occurred in the Islamic and Italian renais-
sances,but it has also happened in modern times and in many
places around the world.For example,Silicon Valley in the 1960s
was anything but silicon.Yet,by the 1970s,all that had changed
and technology innovation flourished during its renaissance
decades of the 1970s,1980s,and 1990s.Elsewhere in the world,
countries and communities are actively attempting to create their
own intersections of people with expertise in different fields to
spark creative new ideas.China,for example,has bet substantial
resources on its innovation future to the extent that the rest of
the world believes that China is on track to become the world’s
most innovative country by 2020.In our work with the creative
industries and social innovation sectors in China (like so many
100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 47
47
Associating
other sectors as well),we have found that they have dotted the land
with artistic and social innovation incubators where ideas see not
only the light ofday,but the light ofpractice also."	0.97935950756073
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"The Medici effect also crops up in the many so-called “ideas
conferences”that are flourishing—conferences such as the World
Economic Forum Annual Meeting in Davos, Switzerland; the
Aspen Ideas Festival; and TED (Technology Entertainment and
Design) conferences, where diverse people join in a conscious
attempt to cross-pollinate ideas and perspectives.Let’s explore the
power of TED.People go to these conferences to rub elbows and
exchange ideas with extraordinary people—those who are well
known and those who aren’t.If you’ve never been to TED,take a
look at its Web site to get a glimpse ofhow it creates a Medici effect
year after year, and now in geography after geography (from
TEDxTelAviv to TEDxRamallah to TEDxYourTown)."	0.8522953987121582
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"A few of
our personal TED favorites are Sir Ken Robinson questioning
the foundation of educational systems, Kaki King experiment-
ing far beyond what a guitar was originally intended to do,and
David Gallo observing the incredible surprises of the deep sea
(including the unexpected talents of squids).TED’s underlying
beauty springs from the intentional diversity of participants and
presentations.This diversity forms the foundation for innovators
to potentially connect the unconnected."	0.9571808576583862
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Innovators in our research not only frequented places like TED,
but literally constructed a TED in their heads through an
intentional depth and diversity of life experience, creating a
personalMedici effect.For them,TED-like conferences were icing
on a cake that they had already baked by actively questioning,
observing,networking,and experimenting throughout their lives."	0.9869031310081482
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"This incredible foundation ofdeep and diverse experience fueled
their associational thinking far beyond that of noninnovators."	0.9395050406455994
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Look at PepsiCo chairman and CEO Indra Nooyi’s life to get a
glimpse ofwhere her TED in the head comes from."	0.980453372001648
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"100092 02 041-064 r1 go.qxp 5/13/11 9:57 AM Page 48
48
DISRUPTIVE INNOVATION STARTS WITH YOU
Nooyi was born to a middle-class family in Madras (now
Chennai),where she often sat with her mother and sister “think-
ing big thoughts”;she played girls’cricket avidly and was lead gui-
tarist in an all-girl rock band (it’s no surprise that she still performs
on stage at PepsiCo events).She finished a multidisciplinary un-
dergraduate degree in chemistry,physics,and math before getting
her MBA in Calcutta.Nooyi then worked in the textile industry
(Tootal) and consumer products industry (Johnson & Johnson)
before getting a master’s ofpublic and private management at Yale."	0.9256114959716797
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"After graduation,she shifted to the consulting industry (Boston
Consulting Group) before doing a strategic stint in the electrical
power industry (ABB),ultimately arriving at PepsiCo,where she
became its first woman CEO."	0.8295872211456299
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Nooyi’s diverse professional and personal experience convinced
her that people,and especially CEOs,must “be willing to think dis-
ruptively.”She did exactly that for the 2010 Super Bowl.Instead of
spending $20 million on two sixty-second television ad slots,
Nooyi took an entirely different approach,“Pepsi Refresh,”emerg-
ing from a question she constantly asks:“How can we dobetter by
doing better?”Pepsi Refresh invites people to submitideas on how
to “refresh”their communities,making them abetter place to live."	0.9696879386901855
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Each month,the Web site accepts a thousand ideas about arts and
culture,health,education,and so on.Online voting produces win-
ning ideas,with grants ranging from $5,000 to $250,000.In 2010
alone,PepsiCo allocated $1.3 million eachmonth to Refresh proj-
ects based on over 45 million votes cast.Pepsi Refresh’s Facebook
numbers also topped 1 million by the end of2010,and PepsiCo is
now rolling out the program globally."	0.8107401728630066
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Some associations with theaterwill seem logical,such as Broadway,
showtime,or intermission,while others may be less obvious,such
as kissing,acting career,or anxiety(perhaps due to abotched the-
ater performance during high school).The more diverse knowl-
edge the brain possesses,the more connections it can make when
given fresh inputs ofknowledge,and fresh inputs trigger the asso-
ciations that lead to novel ideas.Scott Cook,founder and CEO of
Intuit,describes these unexpected associations as “powerful and
essential supplements to data”when working through a problem."	0.7582693099975586
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Such analogies (or associations) are critical creative tools to help
him generate strategic insights.When the brain is actively absorb-
ing new knowledge,it is more likely to trigger connections between
ideas (thus creating a wider web ofneural connections) as it toils
to synthesize novel inputs.Accordingly,the associating “muscle”
can also be developed through the active practice ofquestioning,
observing,networking,and experimenting."	0.9922336339950562
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Our analysis found that the best predictor of
excellent associating skills was how often people engaged in the
other discovery skills—questioning,observing,networking,and
experimenting.For example,Benioffgot the initial idea for Chat-
ter as he was asking,“Why isn’t all enterprise software like Face-
book and Twitter?”Research In Motion founder Lazaridis got the
idea for the BlackBerry at a conference as he listened to someone
talk about future trends in wireless data transfers."	0.9606482982635498
Green Hat Books\Jeff Dyer, Hal Gregersen, Clayton M. Christensen - The Innovator's DNA_ Mastering the Five Skills of Disruptive Innovators -Harvard Business Press (2011).pdf	"Creatively solves challenging problems by drawing on diverse ideas or
knowledge."	0.996387779712677
